,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.user.entities.url.urls,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
41,Fri Jan 24 10:23:34 +0000 2020,1220653360778485761,1220653360778485761,We go ahead with our weekly Division of Respiratory Medicine Meeting! @MedicineUoN @UniofNottingham Another interesting discussion on the role of #TGFβ in #asthma &amp; airway remodelling! Outstanding work from  @amandatatler @nottmFABLab well done!,False,"[0, 249]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,3,False,False,en,"[{'text': 'TGFβ', 'indices': [146, 151]}, {'text': 'asthma', 'indices': [155, 162]}]",[],"[{'screen_name': 'MedicineUoN', 'name': 'UoN Medicine', 'id': 2394427765, 'id_str': '2394427765', 'indices': [70, 82]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [83, 99]}, {'screen_name': 'amandatatler', 'name': 'amanda tatler', 'id': 916665482, 'id_str': '916665482', 'indices': [212, 225]}, {'screen_name': 'nottmFABLab', 'name': 'Nottingham FAB Lab', 'id': 1049680977797279744, 'id_str': '1049680977797279744', 'indices': [226, 238]}]",[],en,recent,1213077328231710723,1213077328231710723,OA Othman,RealOAOthman,"Nottingham, England","#Molecular #Pharmacologist | Currently Working on #IPF & #Galectin Inhibitors | Research Fellow, School of Medicine @UniOfNottingham | #Coffeeholic | #MarvelFan",,,[],False,9,62,0,Fri Jan 03 12:39:17 +0000 2020,1,,,False,False,5,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1213078165112991744/JHTyRFnZ_normal.jpg,https://pbs.twimg.com/profile_images/1213078165112991744/JHTyRFnZ_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Fri Jan 24 09:25:18 +0000 2020,1220638695604269056,1220638695604269056,"RT @aardvarknsefce: Since 09/10 @uniofnottingham we have invested over £19m in reducing our carbon dioxide emissions, and between 2009/10 a…",False,"[0, 140]","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,False,5,0,False,False,en,[],[],"[{'screen_name': 'aardvarknsefce', 'name': 'Andy Nolan', 'id': 94529945, 'id_str': '94529945', 'indices': [3, 18]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [32, 48]}]",[],en,recent,374037121,374037121,Human Factors UNott,HFRG_UoN,Nottingham,"Human Factors Research Group, University of Nottingham. Our research focuses on understanding characteristics & capabilities of people individually & in teams.",https://t.co/2pghyQztK5,"[{'url': 'https://t.co/2pghyQztK5', 'expanded_url': 'http://www.nottingham.ac.uk/research/groups/human-factors-research-group/index.aspx', 'display_url': 'nottingham.ac.uk/research/group…', 'indices': [0, 23]}]",[],False,1242,642,34,Thu Sep 15 16:06:08 +0000 2011,372,,,False,False,1187,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/847042644471635969/tr9LHDaJ_normal.jpg,https://pbs.twimg.com/profile_images/847042644471635969/tr9LHDaJ_normal.jpg,https://pbs.twimg.com/profile_banners/374037121/1490789652,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,Fri Jan 24 07:57:26 +0000 2020,1.2206165842654577e+18,1220616584265457665,"Since 09/10 @uniofnottingham we have invested over £19m in reducing our carbon dioxide emissions, and between 2009/10 and now we have managed to reduce these by 36%.",False,"[0, 165]",[],[],"[{'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [12, 28]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,94529945.0,94529945,Andy Nolan,aardvarknsefce,Sheffield / Nottingham mostly,Development & Sustainability Director (@uoncapproj and @uonsustain) @uniofnottingham | LFC | Bradford Bulls | Harlequins | Steelers | Sheffield,,[],False,3126.0,2944.0,147.0,Fri Dec 04 10:13:27 +0000 2009,56469.0,,,True,False,34024.0,,False,False,False,B2DFDA,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,False,http://pbs.twimg.com/profile_images/1131677148320804865/S3i75T27_normal.jpg,https://pbs.twimg.com/profile_images/1131677148320804865/S3i75T27_normal.jpg,https://pbs.twimg.com/profile_banners/94529945/1443444763,93A644,EEEEEE,FFFFFF,333333,True,True,False,False,False,False,False,none,,,,,False,5.0,26.0,False,False,en,,,,,,,,,,,,,,,,,,,,,
43,Fri Jan 24 09:10:43 +0000 2020,1220635027794468864,1220635027794468864,@CharleyBaker1 @UniofNottingham @UoN_SHS Thank you 😊,False,"[41, 52]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2206299038565376e+18,1220629903856537601,175124622.0,175124622,CharleyBaker1,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'CharleyBaker1', 'name': 'Dr Charley Baker', 'id': 175124622, 'id_str': '175124622', 'indices': [0, 14]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [15, 31]}, {'screen_name': 'UoN_SHS', 'name': 'UoN Health Sciences', 'id': 512054069, 'id_str': '512054069', 'indices': [32, 40]}]",[],en,recent,973256152376139781,973256152376139781,Jennifer,Jennife75792550,"Nottingham, England",Registered Nurse 👩🏻‍⚕️ part of theatres education  team at Nottingham University Hospitals. practice health lecturer at the University of Nottingham.,,,[],False,241,324,1,Mon Mar 12 17:55:23 +0000 2018,739,,,True,False,425,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/973256749363888129/srqq8BLx_normal.jpg,https://pbs.twimg.com/profile_images/973256749363888129/srqq8BLx_normal.jpg,https://pbs.twimg.com/profile_banners/973256152376139781/1520877495,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Fri Jan 24 08:50:21 +0000 2020,1220629903856537601,1220629903856537601,@Jennife75792550 @UniofNottingham Welcome to our @UoN_SHS family ☺️,False,"[34, 67]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2202801552659988e+18,1220280155265998848,9.732561523761398e+17,973256152376139781,Jennife75792550,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'Jennife75792550', 'name': 'Jennifer', 'id': 973256152376139781, 'id_str': '973256152376139781', 'indices': [0, 16]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [17, 33]}, {'screen_name': 'UoN_SHS', 'name': 'UoN Health Sciences', 'id': 512054069, 'id_str': '512054069', 'indices': [49, 57]}]",[],en,recent,175124622,175124622,Dr Charley Baker,CharleyBaker1,"Nottingham, England",Associate Professor of #MentalHealth @UoN_SHS - #Safeguarding Lead Faculty of Medicine & Health Sciences - #Metal🎶 & MH - #HealthHumanities - Ed @jpmhnursing,https://t.co/bnZrLRqfkN,"[{'url': 'https://t.co/bnZrLRqfkN', 'expanded_url': 'http://www.healthhumanitites.org', 'display_url': 'healthhumanitites.org', 'indices': [0, 23]}]",[],False,3649,3388,14,Thu Aug 05 18:11:22 +0000 2010,16170,,,False,False,10435,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/794916784059064320/9DnE3bRV_normal.jpg,https://pbs.twimg.com/profile_images/794916784059064320/9DnE3bRV_normal.jpg,https://pbs.twimg.com/profile_banners/175124622/1513092115,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Fri Jan 24 07:57:26 +0000 2020,1220616584265457665,1220616584265457665,"Since 09/10 @uniofnottingham we have invested over £19m in reducing our carbon dioxide emissions, and between 2009/10 and now we have managed to reduce these by 36%.",False,"[0, 165]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,5,26,False,False,en,[],[],"[{'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [12, 28]}]",[],en,recent,94529945,94529945,Andy Nolan,aardvarknsefce,Sheffield / Nottingham mostly,Development & Sustainability Director (@uoncapproj and @uonsustain) @uniofnottingham | LFC | Bradford Bulls | Harlequins | Steelers | Sheffield,,,[],False,3126,2944,147,Fri Dec 04 10:13:27 +0000 2009,56469,,,True,False,34024,,False,False,False,B2DFDA,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,False,http://pbs.twimg.com/profile_images/1131677148320804865/S3i75T27_normal.jpg,https://pbs.twimg.com/profile_images/1131677148320804865/S3i75T27_normal.jpg,https://pbs.twimg.com/profile_banners/94529945/1443444763,93A644,EEEEEE,FFFFFF,333333,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Fri Jan 24 07:13:52 +0000 2020,1220605623076823040,1220605623076823040,"RT @LeicaMicro: Welcome to our new series: ""Hear what scientists say about our systems""! 👩‍🔬 👨‍🔬
In this first video Tim Self from the @Uni…",False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,3,0,False,False,en,[],[],"[{'screen_name': 'LeicaMicro', 'name': 'Leica Microsystems', 'id': 257353887, 'id_str': '257353887', 'indices': [3, 14]}]",[],en,recent,257353887,257353887,Leica Microsystems,LeicaMicro,"Wetzlar, Hessen",Leica Microsystems is a world leader in microscopes and scientific instruments.  Also on Facebook: https://t.co/da1uoZOruP and LinkedIn: https://t.co/M1idW1RfVY,https://t.co/HCfKS49KeJ,"[{'url': 'https://t.co/HCfKS49KeJ', 'expanded_url': 'http://bit.ly/2PygWgV', 'display_url': 'bit.ly/2PygWgV', 'indices': [0, 23]}]","[{'url': 'https://t.co/da1uoZOruP', 'expanded_url': 'http://on.fb.me/gNze08', 'display_url': 'on.fb.me/gNze08', 'indices': [99, 122]}, {'url': 'https://t.co/M1idW1RfVY', 'expanded_url': 'http://ow.ly/dPR950uZqWv', 'display_url': 'ow.ly/dPR950uZqWv', 'indices': [137, 160]}]",False,8353,597,143,Fri Feb 25 07:00:40 +0000 2011,835,,,True,False,2780,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1150725903615442944/pTIIepPp_normal.png,https://pbs.twimg.com/profile_images/1150725903615442944/pTIIepPp_normal.png,https://pbs.twimg.com/profile_banners/257353887/1576740799,CC1A23,FFFFFF,FFFFFF,333333,True,False,False,False,False,False,False,none,Thu Jan 23 17:33:52 +0000 2020,1.2203992608831324e+18,1220399260883132416,"Welcome to our new series: ""Hear what scientists say about our systems""! 👩‍🔬 👨‍🔬
In this first video Tim Self from the @UniofNottingham speaks about the SP8 Falcon confocal microscope.
#ScientistsWithLeica #SP8Falcon #Research",False,"[0, 226]","[{'text': 'ScientistsWithLeica', 'indices': [185, 205]}, {'text': 'SP8Falcon', 'indices': [206, 216]}, {'text': 'Research', 'indices': [217, 226]}]",[],"[{'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [119, 135]}]",[],en,recent,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",,,,,,257353887.0,257353887,Leica Microsystems,LeicaMicro,"Wetzlar, Hessen",Leica Microsystems is a world leader in microscopes and scientific instruments.  Also on Facebook: https://t.co/da1uoZOruP and LinkedIn: https://t.co/M1idW1RfVY,https://t.co/HCfKS49KeJ,"[{'url': 'https://t.co/da1uoZOruP', 'expanded_url': 'http://on.fb.me/gNze08', 'display_url': 'on.fb.me/gNze08', 'indices': [99, 122]}, {'url': 'https://t.co/M1idW1RfVY', 'expanded_url': 'http://ow.ly/dPR950uZqWv', 'display_url': 'ow.ly/dPR950uZqWv', 'indices': [137, 160]}]",False,8353.0,597.0,143.0,Fri Feb 25 07:00:40 +0000 2011,835.0,,,True,False,2780.0,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1150725903615442944/pTIIepPp_normal.png,https://pbs.twimg.com/profile_images/1150725903615442944/pTIIepPp_normal.png,https://pbs.twimg.com/profile_banners/257353887/1576740799,CC1A23,FFFFFF,FFFFFF,333333,True,False,False,False,False,False,False,none,,,,,False,3.0,8.0,False,False,en,,,,,,,,,,,"[{'url': 'https://t.co/HCfKS49KeJ', 'expanded_url': 'http://bit.ly/2PygWgV', 'display_url': 'bit.ly/2PygWgV', 'indices': [0, 23]}]",,,,,,,,,,
49,Fri Jan 24 06:49:16 +0000 2020,1220599432472907777,1220599432472907777,@johnrmcluskey @UniofNottingham ☺️ thank you!,False,"[32, 45]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2205955279156224e+18,1220595527915622400,1512808363.0,1512808363,johnrmcluskey,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'johnrmcluskey', 'name': 'John McLuskey', 'id': 1512808363, 'id_str': '1512808363', 'indices': [0, 14]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [15, 31]}]",[],en,recent,973256152376139781,973256152376139781,Jennifer,Jennife75792550,"Nottingham, England",Registered Nurse 👩🏻‍⚕️ part of theatres education  team at Nottingham University Hospitals. practice health lecturer at the University of Nottingham.,,,[],False,241,324,1,Mon Mar 12 17:55:23 +0000 2018,739,,,True,False,425,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/973256749363888129/srqq8BLx_normal.jpg,https://pbs.twimg.com/profile_images/973256749363888129/srqq8BLx_normal.jpg,https://pbs.twimg.com/profile_banners/973256152376139781/1520877495,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Fri Jan 24 06:33:46 +0000 2020,1220595527915622400,1220595527915622400,@Jennife75792550 @UniofNottingham Welcome aboard Jennie,False,"[34, 55]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.2202801552659988e+18,1220280155265998848,9.732561523761398e+17,973256152376139781,Jennife75792550,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'Jennife75792550', 'name': 'Jennifer', 'id': 973256152376139781, 'id_str': '973256152376139781', 'indices': [0, 16]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [17, 33]}]",[],en,recent,1512808363,1512808363,John McLuskey,johnrmcluskey,Nottingham,"Associate Professor of Nursing at The University of Nottingham; interests in sexual health, HIV and Men's health issues - own comments",,,[],False,632,618,10,Thu Jun 13 08:38:02 +0000 2013,1899,,,True,False,1485,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/995696809048756224/mtfgoN_3_normal.jpg,https://pbs.twimg.com/profile_images/995696809048756224/mtfgoN_3_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Thu Jan 23 23:24:37 +0000 2020,1220487532539973633,1220487532539973633,@Jennife75792550 @UniofNottingham I hope it went well!😊,False,"[34, 55]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2202801552659988e+18,1220280155265998848,9.732561523761398e+17,973256152376139781,Jennife75792550,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'Jennife75792550', 'name': 'Jennifer', 'id': 973256152376139781, 'id_str': '973256152376139781', 'indices': [0, 16]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [17, 33]}]",[],en,recent,1048299904446210049,1048299904446210049,cl0smithuon,cl0smithuon,"Nottingham, England",second year adult nurse at the University of Nottingham!,,,[],False,98,161,0,Fri Oct 05 19:52:28 +0000 2018,56,,,False,False,79,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1048300560322088961/HUJ6rfsF_normal.jpg,https://pbs.twimg.com/profile_images/1048300560322088961/HUJ6rfsF_normal.jpg,https://pbs.twimg.com/profile_banners/1048299904446210049/1538769328,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Thu Jan 23 22:18:25 +0000 2020,1220470869933334529,1220470869933334529,"@bentleykarl At @WHPTrust we have worked with a range of ITT providers, including @UniofNottingham. The quality of trainee teachers, the support they're given and the knowledge they gain from their course has been extremely high over many years. Many of our trainees now work in our schools.",False,"[13, 291]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2201358634406257e+18,1220135863440625669,392338454.0,392338454,bentleykarl,,,,,False,1,2,False,False,en,[],[],"[{'screen_name': 'bentleykarl', 'name': 'Karl Bentley', 'id': 392338454, 'id_str': '392338454', 'indices': [0, 12]}, {'screen_name': 'WHPTrust', 'name': 'WHP Trust', 'id': 277993108, 'id_str': '277993108', 'indices': [16, 25]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [82, 98]}]",[],en,recent,1049778208445468672,1049778208445468672,Dr Heery🙋‍♂️,DrHeery,"East Midlands, England","Academy Trust CEO, Head Teacher, teacher, student, inspector, teacher's husband and students' Dad - get it from all sides!",https://t.co/Fl78G4lKGT,"[{'url': 'https://t.co/Fl78G4lKGT', 'expanded_url': 'https://drheeryedublog.com/', 'display_url': 'drheeryedublog.com', 'indices': [0, 23]}]",[],False,3935,3904,14,Tue Oct 09 21:46:43 +0000 2018,2117,,,False,False,2863,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1060664387541839873/j5zs4Kg1_normal.jpg,https://pbs.twimg.com/profile_images/1060664387541839873/j5zs4Kg1_normal.jpg,https://pbs.twimg.com/profile_banners/1049778208445468672/1539122937,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
